,X_array,Y
2108,"[5, 10, 5, 6, 1, 2, 0, 2, 3, 3, 0, 4, 1, 3, 1, 0, 0, 1, 4, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0]",-1
1518,"[4, 9, 8, 6, 0, 1, 2, 0, 1, 2, 3, 3, 3, 2, 1, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0]",-1
1200,"[3, 8, 9, 6, 0, 1, 0, 2, 2, 2, 2, 2, 0, 3, 4, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]",1
1457,"[4, 9, 11, 5, 2, 1, 1, 0, 0, 2, 5, 2, 2, 4, 2, 3, 0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",-1
1224,"[3, 9, 7, 6, 0, 1, 1, 1, 1, 4, 0, 4, 2, 0, 4, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0]",-1
92,"[10, 4, 6, 11, 3, 1, 4, 2, 2, 0, 0, 1, 1, 1, 2, 2, 3, 2, 0, 6, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 4]",1
2148,"[4, 6, 3, 14, 0, 1, 1, 2, 0, 0, 0, 5, 1, 2, 0, 0, 2, 3, 2, 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 2, 1, 1, 3]",-1
428,"[12, 6, 2, 9, 4, 1, 1, 6, 2, 3, 0, 1, 2, 0, 0, 0, 4, 1, 1, 2, 0, 0, 1, 3, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 1, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1
643,"[6, 10, 9, 6, 0, 0, 2, 3, 0, 5, 2, 3, 6, 1, 2, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 0, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0]",1
1956,"[7, 13, 11, 5, 0, 2, 3, 1, 3, 4, 3, 3, 3, 5, 2, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",-1
1930,"[5, 6, 5, 5, 1, 1, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",-1
2350,"[3, 8, 2, 13, 0, 1, 0, 2, 3, 4, 0, 1, 0, 1, 0, 1, 0, 1, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 7]",-1
2101,"[7, 5, 6, 7, 3, 1, 2, 1, 2, 1, 0, 2, 0, 3, 2, 1, 2, 0, 1, 3, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",-1
1452,"[13, 4, 5, 16, 3, 1, 2, 7, 1, 1, 0, 2, 1, 1, 0, 2, 8, 1, 3, 4, 0, 0, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 3, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 5, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 1]",-1
801,"[2, 6, 13, 5, 0, 0, 1, 1, 0, 2, 2, 2, 1, 0, 9, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1892,"[2, 1, 7, 11, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 3, 1, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 4, 1]",-1
1571,"[10, 9, 6, 4, 7, 1, 1, 1, 1, 4, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 5, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",-1
1302,"[8, 4, 9, 10, 2, 0, 4, 2, 1, 0, 0, 3, 4, 0, 4, 1, 1, 4, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 1, 0, 1]",-1
1493,"[8, 6, 14, 13, 2, 2, 3, 1, 0, 1, 0, 5, 4, 2, 5, 2, 1, 1, 6, 5, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 1, 2, 0, 0, 0, 4, 1]",-1
166,"[0, 11, 5, 9, 0, 0, 0, 0, 0, 5, 1, 4, 0, 2, 1, 2, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",1
1012,"[0, 9, 10, 3, 0, 0, 0, 0, 0, 5, 2, 2, 0, 3, 5, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1577,"[2, 10, 13, 3, 0, 0, 2, 0, 0, 5, 4, 1, 1, 4, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",-1
1189,"[2, 5, 7, 7, 0, 0, 2, 0, 0, 1, 0, 4, 1, 1, 3, 2, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0]",1
376,"[3, 7, 9, 5, 0, 0, 2, 1, 2, 0, 3, 2, 1, 4, 3, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1
1593,"[11, 1, 11, 7, 2, 0, 5, 4, 0, 0, 0, 1, 5, 0, 3, 2, 4, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]",-1
2317,"[13, 8, 11, 5, 6, 0, 4, 3, 3, 4, 0, 0, 4, 1, 5, 1, 0, 3, 1, 1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",-1
1140,"[5, 8, 11, 5, 1, 2, 1, 1, 2, 2, 1, 3, 2, 2, 5, 1, 0, 2, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0]",1
2017,"[5, 14, 6, 3, 1, 3, 1, 0, 4, 7, 2, 1, 0, 2, 2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 3, 3, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-1
1273,"[8, 5, 2, 9, 2, 3, 1, 2, 2, 0, 0, 2, 1, 0, 1, 0, 2, 2, 0, 5, 1, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 3]",-1
556,"[12, 9, 10, 11, 3, 3, 5, 1, 3, 1, 0, 5, 4, 3, 1, 1, 2, 2, 3, 4, 0, 1, 2, 0, 2, 1, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 1, 2, 1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2]",1
435,"[10, 6, 1, 10, 4, 4, 0, 2, 3, 0, 0, 3, 0, 0, 0, 0, 2, 2, 1, 5, 2, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3]",1
1737,"[8, 9, 5, 3, 2, 3, 1, 1, 5, 2, 1, 1, 1, 4, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]",-1
879,"[21, 17, 16, 9, 5, 4, 9, 3, 9, 5, 0, 3, 2, 6, 4, 3, 4, 2, 3, 0, 1, 2, 1, 1, 3, 1, 0, 0, 1, 5, 1, 2, 1, 1, 1, 0, 2, 0, 7, 0, 1, 3, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 4, 0, 0, 2, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",1
850,"[9, 12, 4, 8, 1, 4, 2, 2, 5, 3, 0, 4, 2, 1, 1, 0, 1, 3, 1, 2, 0, 1, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1
725,"[6, 12, 6, 5, 1, 2, 1, 2, 4, 3, 3, 2, 0, 3, 1, 1, 0, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1940,"[12, 9, 10, 15, 2, 2, 3, 5, 3, 1, 0, 5, 2, 5, 2, 1, 4, 1, 5, 4, 0, 1, 0, 1, 1, 0, 0, 1, 0, 3, 0, 0, 3, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, 4, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 2, 1]",-1
1563,"[4, 5, 9, 10, 1, 0, 2, 1, 0, 1, 1, 3, 2, 1, 2, 4, 1, 3, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 2, 2, 0, 1, 1, 0, 0, 1, 0]",-1
336,"[16, 9, 10, 8, 3, 3, 6, 4, 3, 3, 0, 3, 7, 1, 1, 1, 3, 1, 3, 0, 0, 0, 2, 1, 1, 1, 0, 1, 5, 1, 0, 0, 1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0]",1
521,"[5, 3, 14, 7, 2, 1, 1, 1, 1, 0, 0, 2, 1, 0, 9, 3, 1, 2, 3, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 5, 3, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0]",1
2091,"[8, 3, 11, 2, 1, 1, 6, 0, 1, 0, 0, 1, 5, 1, 4, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",-1
1740,"[2, 4, 10, 7, 0, 1, 1, 0, 0, 0, 1, 3, 1, 1, 4, 3, 1, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",-1
2119,"[5, 1, 7, 14, 0, 0, 2, 2, 1, 0, 0, 0, 2, 0, 1, 4, 2, 1, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 3, 1, 1, 2, 3]",-1
1102,"[2, 15, 6, 3, 1, 1, 0, 0, 1, 9, 3, 2, 0, 2, 2, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1572,"[11, 8, 8, 16, 2, 2, 1, 5, 4, 0, 0, 4, 0, 3, 1, 4, 5, 3, 6, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 3, 0, 0, 2, 0]",-1
244,"[6, 2, 11, 6, 1, 1, 3, 0, 1, 0, 0, 1, 3, 0, 5, 3, 1, 1, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0]",1
2392,"[11, 5, 13, 18, 1, 1, 2, 7, 1, 1, 0, 3, 7, 1, 2, 3, 1, 2, 9, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 2, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 5, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 1, 6, 1, 2, 0, 0, 0, 3, 1]",-1
645,"[4, 12, 7, 6, 0, 2, 2, 0, 1, 5, 1, 5, 2, 2, 1, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0]",1
1997,"[7, 4, 7, 10, 3, 1, 1, 2, 3, 1, 0, 0, 0, 1, 2, 3, 1, 1, 4, 4, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 2]",-1
695,"[5, 9, 7, 11, 1, 1, 1, 2, 2, 1, 2, 4, 1, 3, 2, 1, 1, 4, 2, 3, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 3, 0, 0]",1
674,"[9, 5, 2, 13, 5, 1, 0, 3, 1, 0, 0, 3, 0, 0, 1, 1, 2, 4, 1, 6, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 2, 1, 3]",1
1448,"[6, 9, 4, 5, 2, 2, 1, 1, 1, 3, 0, 4, 1, 2, 1, 0, 2, 2, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",-1
1000,"[5, 10, 9, 3, 1, 1, 3, 0, 3, 4, 1, 2, 1, 3, 3, 1, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1701,"[8, 4, 7, 8, 4, 1, 1, 2, 1, 1, 0, 2, 1, 2, 2, 2, 2, 0, 3, 2, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0]",-1
